npi,fraud_score_xgb,fraud_score_iso,fraud_score_ensemble,fraud_tier
1100004712,2.26212500820111e-06,0.05099554759273728,0.020399576312099835,LOW
1100004713,2.227345021310612e-06,0.06958407586037885,0.027834966751164324,LOW
1100004714,2.227345021310612e-06,0.1448867691753274,0.05795604407714375,LOW
1100004715,7.842542686375964e-07,0.0376978498161501,0.015079610479021222,LOW
1100004716,3.1061447316460544e-06,0.41670526183442014,0.16668396842060706,LOW
1100004717,8.813520366857119e-07,0.07750456786916848,0.031002355958889408,LOW
1100004718,2.227345021310612e-06,0.03618966593844597,0.014477202782391174,LOW
1100004719,2.227345021310612e-06,0.03180680315740392,0.012724057669974354,LOW
1100004720,3.320962832731311e-06,0.09722672276011413,0.03889268168174529,LOW
1100004721,2.26212500820111e-06,0.08050616963530743,0.032203825129127894,LOW
1100004722,1.07877212940366e-06,0.08259670763301252,0.03303933031648265,LOW
1100004723,1.419585601070139e-06,0.1327204744245044,0.05308904152116241,LOW
1100004724,3.555252078513149e-06,0.07460958405298113,0.02984596677243956,LOW
1100004725,2.0973698156012688e-06,0.08231822385726717,0.03292854796479623,LOW
1100004726,2.26212500820111e-06,0.11994271806656054,0.04797844450162914,LOW
1100004727,2.26212500820111e-06,0.03859210607390118,0.015438199704565392,LOW
1100004728,1.5730424820503686e-06,0.12265006389069366,0.0490609693817667,LOW
1100004729,2.227345021310612e-06,0.05141420858866508,0.020567019842478818,LOW
1100004730,3.320962832731311e-06,0.04320192067260853,0.01728276084674305,LOW
1100004731,5.323082859831629e-06,0.49643937990045406,0.19857894580989752,LOW
1100004732,2.227345021310612e-06,0.06501788669844155,0.026008491086389408,LOW
1100004733,2.227345021310612e-06,0.04532476329753565,0.018131241726027047,LOW
1100004734,7.842542686375964e-07,0.08496596529273592,0.03398685666965555,LOW
1100004735,8.598885870014783e-07,0.1147596613583467,0.04590438047649088,LOW
1100004736,6.719513748976169e-06,0.155725208967464,0.062294115295234986,LOW
1100004737,7.842542686375964e-07,0.043021045424202375,0.017208888722242133,LOW
1100004738,2.227345021310612e-06,0.09204106908722609,0.03681776404190323,LOW
1100004739,7.842542686375964e-07,0.05479748817161101,0.02191946582120559,LOW
1100004740,3.507307383188163e-06,0.17817747788402866,0.07127309553804137,LOW
1100004741,7.842542686375964e-07,0.3801117196509897,0.1520451584129571,LOW
1100004742,7.842542686375964e-07,0.0974541346176907,0.03898212439963746,LOW
1100004743,2.486216317265644e-06,0.08832279525490194,0.03533060983175114,LOW
1100004744,8.749046287448436e-07,0.061897079902319296,0.024759356903704968,LOW
1100004745,8.550761663173034e-07,0.19311185446680945,0.07724525483242357,LOW
1100004746,3.320962832731311e-06,0.03751739682170596,0.015008951306382025,LOW
1100004747,2.227345021310612e-06,0.24238181987352714,0.09695406435642365,LOW
1100004748,2.227345021310612e-06,0.025292432148383837,0.01011830926636632,LOW
1100004749,9.626833161746615e-07,0.07887836260073167,0.03155192265028237,LOW
1100004750,3.320962832731311e-06,0.06565736019257695,0.02626493665473042,LOW
1100004751,2.227345021310612e-06,0.033233882153595795,0.013294889268451104,LOW
1100004752,1.8350762047703029e-06,0.20639870212391093,0.08256058189528724,LOW
1100004753,2.227345021310612e-06,0.09485067379872969,0.03794160592650467,LOW
1100004754,7.46029115816782e-07,0.06564947500228879,0.02626023761838501,LOW
1100004755,9.347488116873136e-07,0.039492024373271484,0.015797370598595605,LOW
1100004756,1.9704152691701893e-06,0.11962907275410384,0.047852811350803034,LOW
1100004757,2.26212500820111e-06,0.06638410329544409,0.02655499859318256,LOW
1100004758,7.842542686375964e-07,0.12849076075201238,0.051396774853366134,LOW
1100004759,2.26212500820111e-06,0.07999058018751082,0.03199758935000925,LOW
1100004760,2.8542492600536207e-06,0.10318883907961462,0.04127724818140189,LOW
1100004761,2.227345021310612e-06,0.04851472644748134,0.019407226986005322,LOW
1100004762,4.643246029445436e-06,0.15175666141233157,0.0607054505125503,LOW
1100004763,7.842542686375964e-07,0.06602700649588822,0.026411273150916473,LOW
1100004764,2.26212500820111e-06,0.14531411837396357,0.058127004624590355,LOW
1100004765,2.227345021310612e-06,0.05340790583748478,0.0213644987420067,LOW
1100004766,3.142983814541367e-06,0.1760900335425586,0.07043789920731217,LOW
1100004767,7.352142574745812e-07,0.1544426763966621,0.06177751168721932,LOW
1100004768,3.320962832731311e-06,0.16872656096344357,0.06749261696307708,LOW
1100004769,2.5501071831968147e-06,0.07004472521477767,0.028019420150220988,LOW
1100004770,2.26212500820111e-06,0.07540149934424678,0.030161957012703636,LOW
1100004771,2.26212500820111e-06,0.039632393155748846,0.015854314537304463,LOW
1100004772,2.26212500820111e-06,0.0475168636780674,0.019008102746231884,LOW
1100004773,3.320962832731311e-06,0.2193046392778692,0.08772384828884733,LOW
1100004774,2.227345021310612e-06,0.02372971775665056,0.00949322350967301,LOW
1100004775,7.842542686375964e-07,0.030936695725809926,0.012375148842885155,LOW
1100004776,2.5501071831968147e-06,0.09903150782309844,0.0396141331935493,LOW
1100004777,7.842542686375964e-07,0.36263153372688234,0.14505308404331413,LOW
1100004778,2.486216317265644e-06,0.050476902408329916,0.020192252693122328,LOW
1100004779,2.4551991373300552e-06,0.0436972889415268,0.01748038869609312,LOW
1100004780,2.0457894152059453e-06,0.04666644778008011,0.01866780658568117,LOW
1100004781,2.26212500820111e-06,0.0528570500744987,0.021144177304804404,LOW
1100004782,2.486216317265644e-06,0.1258756396116174,0.050351747574437326,LOW
1100004783,3.320962832731311e-06,0.02338913133031162,0.009357645109824286,LOW
1100004784,7.512688853239524e-07,0.10627641564572488,0.04251101701962114,LOW
1100004785,2.486216317265644e-06,0.07455062156083281,0.029821740354123483,LOW
1100004786,3.7543171060860914e-07,0.10372081960123769,0.041488553099521444,LOW
1100004787,3.320962832731311e-06,0.047644772278210845,0.019059901488983975,LOW
1100004788,7.842542686375964e-07,0.10691786872931808,0.042767618044288414,LOW
1100004789,2.26212500820111e-06,0.018048096263605262,0.007220595780447025,LOW
1100004790,1.5730424820503686e-06,0.11365696086452726,0.045463728171300136,LOW
1100004791,3.170133595631341e-06,0.07431516210929057,0.029727966923873608,LOW
1100004792,2.486216317265644e-06,0.06471643110880221,0.025888064173311243,LOW
1100004793,3.320962832731311e-06,0.07087818413701497,0.028353266232505624,LOW
1100004794,2.227345021310612e-06,0.12295192200269933,0.049182105208092526,LOW
1100004795,7.842542686375964e-07,0.052610398571612316,0.02104462998120611,LOW
1100004796,3.320962832731311e-06,0.05779322762319716,0.023119283626978505,LOW
1100004797,2.3465609046979807e-05,0.5129896686030243,0.20520994680663793,LOW
1100004798,3.320962832731311e-06,0.14240649696082086,0.056964591362027986,LOW
1100004799,7.842542686375964e-07,0.055548666796990664,0.02221993727135745,LOW
1100004800,7.842542686375964e-07,0.05389860596701046,0.021559912939365367,LOW
1100004801,2.26212500820111e-06,0.17286274051392048,0.0691464534805731,LOW
1100004802,2.486216317265644e-06,0.1698611232199831,0.0679459410177836,LOW
1100004803,9.229322586179478e-07,0.07003828338330187,0.028015867112675917,LOW
1100004804,7.842542686375964e-07,0.28879564141390796,0.11551872711812437,LOW
1100004805,3.556387468961475e-07,0.09870231179620359,0.03948113810172958,LOW
1100004806,2.227345021310612e-06,0.038131579765061985,0.01525396831303758,LOW
1100004807,7.842542686375964e-07,0.08280764789450534,0.033123529710363316,LOW
1100004808,2.227345021310612e-06,0.11872056621567362,0.04748956289328224,LOW
1100004809,8.766702421780792e-07,0.12047388155239758,0.048190078623104336,LOW
1100004810,1.1160431313328443e-05,0.22052274841581276,0.0882157956251131,LOW
1100004811,1.7794382074498571e-06,0.10425331205354194,0.04170239248434125,LOW
1100004812,8.168053682311438e-07,0.050509488046204254,0.02020428530170264,LOW
1100004813,3.320962832731311e-06,0.1915792815679191,0.07663370520486729,LOW
1100004814,2.26212500820111e-06,0.11016180027211586,0.04406607738385127,LOW
1100004815,2.072199549729703e-06,0.3918734063480748,0.15675060585895978,LOW
1100004816,2.26212500820111e-06,0.06115219853177867,0.02446223668771639,LOW
1100004817,1.6894042573767365e-06,0.03618425554014926,0.014474715858614129,LOW
1100004818,2.227345021310612e-06,0.11632415044263777,0.0465309965840679,LOW
1100004819,1.07877212940366e-06,0.05130609214370796,0.02052308412076083,LOW
1100004820,2.0448219402169343e-06,0.10165198606944836,0.04066202132094348,LOW
1100004821,7.842542686375964e-07,0.08720743800743025,0.03488344575553328,LOW
1100004822,3.7551153582171537e-06,0.048881871622638795,0.01955500171827045,LOW
1100004823,2.26212500820111e-06,0.044753453903302876,0.017902738836326072,LOW
1100004824,1.898719688142592e-06,0.04279682770465465,0.017119870313674745,LOW
1100004825,1.706842340354342e-06,0.08468071721501047,0.033873310991408404,LOW
1100004826,2.634280008351197e-06,0.1268221458818708,0.05073043892075333,LOW
1100004827,7.842542686375964e-07,0.12686440923978515,0.05074623424847524,LOW
1100004828,7.842542686375964e-07,0.05365855869738401,0.021463894031514788,LOW
1100004829,7.842542686375964e-07,0.05256844403912797,0.021027848168212373,LOW
1100004830,1.4123179425951091e-06,0.08103391193512222,0.03241441216481444,LOW
1100004831,2.26212500820111e-06,0.05166734424420427,0.020668294972686633,LOW
1100004832,1.8019081835518591e-06,0.07059329283778415,0.028238398280023794,LOW
1100004833,2.486216317265644e-06,0.12070530463650453,0.04828361358439218,LOW
1100004834,3.4163576856371947e-06,0.04915543175398773,0.019664222516206475,LOW
1100004835,1.0459099257786877e-06,0.09520043467557615,0.03808080141618593,LOW
1100004836,2.210150796599919e-06,0.05561644984789271,0.02224790602963505,LOW
1100004837,2.26212500820111e-06,0.20278251358074362,0.08111436270730236,LOW
1100004838,3.320962832731311e-06,0.03633745176876446,0.014536973285205425,LOW
1100004839,2.378471890551737e-06,0.07331752619694609,0.02932843756191277,LOW
1100004840,1.979050011868821e-06,0.06381021538747766,0.025525273584998186,LOW
1100004841,3.1061447316460544e-06,0.11127926186075876,0.04451356843114249,LOW
1100004842,2.26212500820111e-06,0.04632545868832405,0.018531540750334544,LOW
1100004843,2.227345021310612e-06,0.19700824070408163,0.07880463268864545,LOW
1100004844,3.320962832731311e-06,0.061705834512182145,0.024684326382572497,LOW
1100004845,9.229322586179478e-07,0.17766356168061576,0.07106597843160148,LOW
1100004846,9.475653314439114e-06,0.3866984061606119,0.15468504785623344,LOW
1100004847,7.842542686375964e-07,0.22328133225783653,0.0893130034556958,LOW
1100004848,2.486216317265644e-06,0.14418856979384376,0.057676919647327865,LOW
1100004849,2.227345021310612e-06,0.22470348867954237,0.08988273187882974,LOW
1100004850,3.4613316302056774e-07,0.13438505865097794,0.053754231140288995,LOW
1100004851,2.26212500820111e-06,0.07105027262355967,0.028421466324428792,LOW
1100004852,7.842542686375964e-07,0.09758946785537348,0.03903625769471057,LOW
1100004853,3.507307383188163e-06,0.18036292811803295,0.0721472756316431,LOW
1100004854,7.842542686375964e-07,0.11385900533152649,0.04554407268517178,LOW
1100004855,1.65787253081362e-06,0.07572160404000561,0.030289636339520733,LOW
1100004856,3.320962832731311e-06,0.09482154021170719,0.037930608662382514,LOW
1100004857,2.486216317265644e-06,0.09460029185257723,0.037841608470821256,LOW
1100004858,7.842542686375964e-07,0.1724641735002369,0.06898613995265594,LOW
1100004859,3.320962832731311e-06,0.05099020685314548,0.02039807531895783,LOW
1100004860,6.980319540161872e-07,0.16019032994863625,0.06407655079862691,LOW
1100004861,1.892131081149273e-06,0.1392082640960991,0.05568444091708833,LOW
1100004862,2.0995571503590327e-06,0.07252851400437865,0.029012665336041677,LOW
1100004863,1.07877212940366e-06,0.17281287280488628,0.06912579638523215,LOW
1100004864,2.486216317265644e-06,0.03453636281531214,0.013816036855915216,LOW
1100004865,7.603638323416817e-07,0.05588813592415098,0.0223557105879598,LOW
1100004866,1.706842340354342e-06,0.04608811516467648,0.018436270171274804,LOW
1100004867,2.227345021310612e-06,0.09769031418357088,0.03907746208044115,LOW
1100004868,2.26212500820111e-06,0.12439084542691836,0.04975769544577227,LOW
1100004869,1.7794382074498571e-06,0.1251632420276204,0.05006636447397264,LOW
1100004870,2.1097496301081264e-06,0.1535339429919257,0.061414843046548345,LOW
1100004871,2.26212500820111e-06,0.09232318510761373,0.03693063131805041,LOW
1100004872,7.842542686375964e-07,0.03592793455176124,0.014371644373265682,LOW
1100004873,2.486216317265644e-06,0.0817837015756463,0.03271497236004888,LOW
1100004874,3.320962832731311e-06,0.034625376341094416,0.013852143114137407,LOW
1100004875,2.26212500820111e-06,0.15251855677432158,0.06100877998473356,LOW
1100004876,7.842542686375964e-07,0.03044770887264736,0.012179554101620128,LOW
1100004877,2.486216317265644e-06,0.10863741693097462,0.04345645850218021,LOW
1100004878,2.227345021310612e-06,0.13113315363192002,0.0524545978597808,LOW
1100004879,1.7090852679757518e-06,0.06480344326615062,0.025922402757621033,LOW
1100004880,2.360930466238642e-06,0.059806981779137125,0.023924209269934594,LOW
1100004881,2.5501071831968147e-06,0.17667964338724945,0.0706733874192097,LOW
1100004882,1.898719688142592e-06,0.1387306825931519,0.05549341226907365,LOW
1100004883,7.842542686375964e-07,0.06878964949315491,0.02751633034982315,LOW
1100004884,2.0973698156012688e-06,0.1411863197971822,0.05647578634076225,LOW
1100004885,8.550761663173034e-07,0.19000913939409714,0.07600416880333864,LOW
1100004886,2.26212500820111e-06,0.010991329087070012,0.004397888909832925,LOW
1100004887,1.66348854691023e-06,0.14752038900840514,0.05900915369649021,LOW
1100004888,2.486216317265644e-06,0.1258757235149469,0.05035178113576913,LOW
1100004889,2.285980372107588e-06,0.17312175838605215,0.06925007494264412,LOW
1100004890,2.486216317265644e-06,0.14629285425488525,0.05851863343174446,LOW
1100004891,1.5410071227961453e-06,0.07080743558763147,0.02832389883932627,LOW
1100004892,7.842542686375964e-07,0.16638839890762425,0.06655583011561088,LOW
1100004893,2.486216317265644e-06,0.040975506143981044,0.016391694187382778,LOW
1100004894,2.5501071831968147e-06,0.06553064970306488,0.026213789945535873,LOW
1100004895,3.2156092402146896e-06,0.15047111096352184,0.06019037375095287,LOW
1100004896,1.5730424820503686e-06,0.24242777343726402,0.09697205320039484,LOW
1100004897,2.5171116249111947e-06,0.41737350454529465,0.16695091208509283,LOW
1100004898,2.486216317265644e-06,0.04765123024184936,0.019061983826530106,LOW
1100004899,2.486216317265644e-06,0.1863847002092351,0.0745553718134844,LOW
1100004900,2.227345021310612e-06,0.12924321387782023,0.051698621958140886,LOW
1100004901,3.2156092402146896e-06,0.11245946970216925,0.04498571724641183,LOW
1100004902,2.486216317265644e-06,0.07685585344491586,0.030743833107756705,LOW
1100004903,1.1160431313328443e-05,0.18230755511451013,0.07292971830459205,LOW
1100004904,2.660072823346127e-06,0.1530081387486577,0.06120485154315709,LOW
1100004905,2.26212500820111e-06,0.10232088772078696,0.04092971236331971,LOW
1100004906,7.842542686375964e-07,0.08041509838976402,0.03216650990846679,LOW
1100004907,2.26212500820111e-06,0.024982624081281712,0.009994406907517605,LOW
1100004908,2.26212500820111e-06,0.19730150993886392,0.07892196125055048,LOW
1100004909,2.26212500820111e-06,0.12962949353154984,0.051853154687624865,LOW
1100004910,7.842542686375964e-07,0.18960329102966328,0.07584178696442649,LOW
1100004911,9.918989007928758e-07,0.08528315847192391,0.034113858528110046,LOW
1100004912,1.1516557378854486e-06,0.13666500313835184,0.05466669224878347,LOW
1100004913,7.842542686375964e-07,0.19309253050823721,0.07723748275585607,LOW
1100004914,2.26212500820111e-06,0.1582731518599193,0.06331061801897264,LOW
1100004915,7.842542686375964e-07,0.06885979844585433,0.027544389930902916,LOW
1100004916,7.842542686375964e-07,0.026052168233379525,0.010421337845912993,LOW
1100004917,2.26212500820111e-06,0.11915348093265354,0.04766274964806634,LOW
1100004918,2.486216317265644e-06,0.05258303656490293,0.021034706355751533,LOW
1100004919,2.26212500820111e-06,0.18348214644027727,0.07339421585111583,LOW
1100004920,3.320962832731311e-06,0.09995618888066737,0.03998446812996659,LOW
1100004921,2.26212500820111e-06,0.09010205038862462,0.03604217743045477,LOW
1100004922,2.26212500820111e-06,0.08888894660817992,0.03555693591827689,LOW
1100004923,1.0141638995264657e-06,0.16883445824246102,0.06753439179532413,LOW
1100004924,1.3314729585545138e-06,0.14939903698936563,0.05976041367952139,LOW
1100004925,2.227345021310612e-06,0.17033323037129705,0.06813462855553161,LOW
1100004926,7.842542686375964e-07,0.11092105626300186,0.04436889305776193,LOW
1100004927,3.320962832731311e-06,0.04534940522240838,0.018141754666662988,LOW
1100004928,2.26212500820111e-06,0.03236787314662204,0.012948506533653736,LOW
1100004929,2.486216317265644e-06,0.14276181933115695,0.05710621946225314,LOW
1100004930,2.26212500820111e-06,0.06155999260572853,0.024625354317296337,LOW
1100004931,2.486216317265644e-06,0.03759807533937065,0.01504072186553862,LOW
1100004932,3.320962832731311e-06,0.034616843240053874,0.01384872987372119,LOW
1100004933,7.842542686375964e-07,0.13068394119277704,0.052274047029672,LOW
1100004934,2.26212500820111e-06,0.1258501490202476,0.050341416883103965,LOW
1100004935,2.227345021310612e-06,0.05837979655524428,0.0233532550291105,LOW
1100004936,3.320962832731311e-06,0.1441102602226284,0.057646096666751,LOW
1100004937,2.26212500820111e-06,0.08220312430579912,0.03288260699732457,LOW
1100004938,7.842542686375964e-07,0.02121137337797263,0.008485019903750236,LOW
1100004939,7.842542686375964e-07,0.1353911643752932,0.05415693630267846,LOW
1100004940,9.229322586179478e-07,0.026857539172816858,0.010743569428481915,LOW
1100004941,7.842542686375964e-07,0.18703746357567858,0.07481545598283261,LOW
1100004942,4.513858584687114e-07,0.10070753895042583,0.040283286411685416,LOW
1100004943,2.227345021310612e-06,0.11531720523168787,0.04612821849968794,LOW
1100004944,1.0395268645879696e-06,0.08864892065982322,0.03546019198004804,LOW
1100004945,1.527553081359656e-06,0.14730817554178166,0.05892418674856149,LOW
1100004946,2.26212500820111e-06,0.0637986704161061,0.025520825441447362,LOW
1100004947,2.486216317265644e-06,0.05275625550629148,0.021103993932306955,LOW
1100004948,5.323082859831629e-06,0.23888550659640723,0.0955573964882788,LOW
1100004949,7.842542686375964e-07,0.10402240223226522,0.04160943144546727,LOW
1100004950,7.842542686375964e-07,0.10597916583555811,0.04239213688678443,LOW
1100004951,2.227345021310612e-06,0.1633067260645839,0.06532402683284635,LOW
1100004952,3.320962832731311e-06,0.03611027228688557,0.014446101492453867,LOW
1100004953,1.8019081835518591e-06,0.19817538328376733,0.07927123445841706,LOW
1100004954,7.842542686375964e-07,0.06421946360246222,0.025688255993546075,LOW
1100004955,2.227345021310612e-06,0.029805623482356047,0.011923585799955205,LOW
1100004956,2.26212500820111e-06,0.021111314605038012,0.008445883117020126,LOW
1100004957,2.26212500820111e-06,0.08064262724151894,0.0322584081716125,LOW
1100004958,7.563112831121543e-06,0.053674575686672665,0.02147436814236774,LOW
1100004959,2.227345021310612e-06,0.1320902876829455,0.05283745148019099,LOW
1100004960,8.550761663173034e-07,0.586755368588364,0.23470266048104538,LOW
1100004961,2.26212500820111e-06,0.04932478008740959,0.01973126930996876,LOW
1100004962,2.26212500820111e-06,0.06228815248202979,0.02491661826781684,LOW
1100004963,3.866161932819523e-06,0.12173351529744436,0.04869572581613744,LOW
1100004964,2.486216317265644e-06,0.12205096794762449,0.048821878908840155,LOW
1100004965,1.023532490762591e-06,0.07623389847781792,0.030494173510621628,LOW
1100004966,7.842542686375964e-07,0.09439993214111175,0.03776044340900588,LOW
1100004967,2.486216317265644e-06,0.10637709485864222,0.04255232967324725,LOW
1100004968,2.26212500820111e-06,0.07284742666918975,0.029140327942680823,LOW
1100004969,2.486216317265644e-06,0.13102535606168486,0.05241163415446431,LOW
1100004970,4.785769760928815e-06,0.1010068174844807,0.04040559845564884,LOW
1100004971,2.486216317265644e-06,0.07667551391500704,0.03067169729579318,LOW
1100004972,3.7543171060860914e-07,0.09050521313828064,0.03620231051433862,LOW
1100004973,1.915724169521127e-06,0.11699450802480194,0.046798952644422485,LOW
1100004974,2.26212500820111e-06,0.021697883946226404,0.008680510853495482,LOW
1100004975,5.36202924195095e-06,0.13599674495377578,0.05440191519905548,LOW
1100004976,5.586468887486262e-06,0.085590123245326,0.03423940117946289,LOW
1100004977,7.842542686375964e-07,0.04336024048221965,0.01734456674544904,LOW
1100004978,7.842542686375964e-07,0.16825827388185877,0.06730378010530469,LOW
1100004979,2.0448219402169343e-06,0.03490346485706286,0.013962612835989274,LOW
1100004980,3.170133595631341e-06,0.05259930530334689,0.021041624201496134,LOW
1100004981,7.66234620641626e-07,0.047916851413870254,0.01916720030632049,LOW
1100004982,1.559067868583952e-06,0.20282086122927168,0.08112927993242983,LOW
1100004983,5.528706878976664e-07,0.0616151126750667,0.02464637679243942,LOW
1100004984,3.7543171060860914e-07,0.0689835444642618,0.027593643044731088,LOW
1100004985,2.26212500820111e-06,0.3692174076650012,0.1476883203410054,LOW
1100004986,3.320962832731311e-06,0.1503674558988085,0.06014897493722304,LOW
1100004987,1.7794382074498571e-06,0.12015991316671504,0.04806503292961049,LOW
1100004988,7.842542686375964e-07,0.14304027672805586,0.057216581243783524,LOW
1100004989,2.9351683679124108e-06,0.09319517237065,0.03727983004928075,LOW
1100004990,6.814616426709108e-07,0.054520343308606445,0.021808546200428183,LOW
1100004991,1.1670927051454782e-06,0.09768085459887355,0.039073042095172504,LOW
1100004992,2.486216317265644e-06,0.10580441025247067,0.04232325583077863,LOW
1100004993,2.0448219402169343e-06,0.11112235115767433,0.04445016735623387,LOW
1100004994,7.842542686375964e-07,0.07953321584787942,0.03181375689171295,LOW
1100004995,4.513858584687114e-07,0.08365459289045163,0.033462107987695736,LOW
1100004996,8.718303661225946e-07,0.15019906382696968,0.06008014862900755,LOW
1100004997,2.26212500820111e-06,0.06001649706826517,0.024007956102310993,LOW
1100004998,2.486216317265644e-06,0.3833602501378367,0.15334559178492504,LOW
1100004999,2.227345021310612e-06,0.0392967136534651,0.015720021868398826,LOW
1100005000,2.26212500820111e-06,0.05724158021515313,0.022897989361066177,LOW
1100005001,3.320962832731311e-06,0.18084451000677937,0.0723397965804114,LOW
1100005002,2.26212500820111e-06,0.05781031958335525,0.023125485108347024,LOW
1100005003,1.65787253081362e-06,0.10822949183006392,0.04329279145554406,LOW
1100005004,2.5849103622022085e-06,0.08022568608655234,0.03209182538083826,LOW
1100005005,2.5501071831968147e-06,0.062265520165667665,0.024907738130576985,LOW
1100005006,4.513858584687114e-07,0.11933158155189683,0.047732903452273816,LOW
1100005007,8.550761663173034e-07,0.15951878523936802,0.063808027141447,LOW
1100005008,2.486216317265644e-06,0.08138212017899138,0.03255433980138691,LOW
1100005009,0.0011882857652381,0.4475793139520848,0.17974469703997678,LOW
1100005010,1.3416342881100718e-06,0.09631027104283374,0.03852491339770636,LOW
1100005011,2.568280024206615e-06,0.16292198564322208,0.06517033522530336,LOW
1100005012,7.842542686375964e-07,0.13238425760222172,0.05295417359344987,LOW
1100005013,3.320962832731311e-06,0.084066927123845,0.03362876342723764,LOW
1100005014,2.227345021310612e-06,0.021071197648082185,0.00842981546624566,LOW
1100005015,2.486216317265644e-06,0.10360814573299704,0.041444750022989175,LOW
1100005016,8.64271441969322e-07,0.45762734809988026,0.18305145780281729,LOW
1100005017,7.842542686375964e-07,0.11110068580361732,0.044440744874008106,LOW
1100005018,9.347488116873136e-07,0.096405870431713,0.038562909021972215,LOW
1100005019,9.918989007928758e-07,0.11828720669420079,0.04731547781702079,LOW
1100005020,2.1424357328214683e-06,0.2862610309943827,0.11450569785919279,LOW
1100005021,4.216873094264884e-06,0.09436892072489012,0.037750098413812605,LOW
1100005022,2.26212500820111e-06,0.06759519418485727,0.02703943494894783,LOW
1100005023,2.486216317265644e-06,0.14042512582105116,0.05617154205821082,LOW
1100005024,2.486216317265644e-06,0.0271625639706079,0.01086651731803352,LOW
1100005025,3.4163576856371947e-06,0.13972404205414068,0.055891666636267656,LOW
1100005026,1.6348803910659626e-06,0.04802425873433802,0.01921068442196985,LOW
1100005027,2.486216317265644e-06,0.015833881978533748,0.006335044521203859,LOW
1100005028,2.26212500820111e-06,0.09512382086825011,0.03805088562230497,LOW
1100005029,2.26212500820111e-06,0.0506326363901034,0.020254411831046284,LOW
1100005030,7.842542686375964e-07,0.10918596673895897,0.04367485724814477,LOW
1100005031,1.4150670040180555e-06,0.09138469081616407,0.03655472536666804,LOW
1100005032,1.2692948985204566e-05,0.5453175489315673,0.21813463534201805,LOW
1100005033,2.26212500820111e-06,0.03759840835953099,0.015040720618817316,LOW
1100005034,3.320962832731311e-06,0.042211376890757935,0.016886543334002812,LOW
1100005035,2.166528702218784e-06,0.09419733519851392,0.0376802339966269,LOW
1100005036,3.507307383188163e-06,0.23899240877529793,0.09559906789454908,LOW
1100005037,2.486216317265644e-06,0.29769216574630153,0.11907835802831097,LOW
1100005038,2.486216317265644e-06,0.07430882532997163,0.029725021861779014,LOW
1100005039,7.842542686375964e-07,0.04703019579157797,0.018812548869192373,LOW
1100005040,3.507307383188163e-06,0.1559924084184099,0.06239906775179387,LOW
1100005041,4.513858584687114e-07,0.07417272943859199,0.02966936260695188,LOW
1100005042,2.486216317265644e-06,0.14025864025098844,0.05610494783018574,LOW
1100005043,5.987074587210373e-07,0.21308620028144565,0.0852348393370535,LOW
1100005044,2.26212500820111e-06,0.039077866389416016,0.01563250383077133,LOW
1100005045,8.352063218808325e-08,0.07895317209059405,0.03158131894861694,LOW
1100005046,7.842542686375964e-07,0.1395052121831175,0.055802555425808184,LOW
1100005047,7.842542686375964e-07,0.11410391629630989,0.04564203707108514,LOW
1100005048,3.320962832731311e-06,0.07051681799351017,0.028208719775103707,LOW
1100005049,2.26212500820111e-06,0.45731033017043904,0.18292548934318054,LOW
1100005050,2.227345021310612e-06,0.08690745271128131,0.034764317491525316,LOW
1100005051,7.842542686375964e-07,0.12920508291033383,0.051682503716694715,LOW
1100005052,3.4163576856371947e-06,0.07850007026780792,0.03140207792173455,LOW
1100005053,2.26212500820111e-06,0.03373118228941541,0.013493830190771083,LOW
1100005054,2.227345021310612e-06,0.07495733541144334,0.029984270571590123,LOW
1100005055,8.335375696333358e-07,0.3055072421863251,0.12220339699707182,LOW
1100005056,9.229322586179478e-07,0.14989981273900765,0.059960478854958234,LOW
1100005057,3.320962832731311e-06,0.18897294795433367,0.07559117175943311,LOW
1100005058,1.0328467396902852e-06,0.10163940674464422,0.040656382405901505,LOW
1100005059,2.26212500820111e-06,0.029542318370694987,0.011818284623282915,LOW
1100005060,2.227345021310612e-06,0.029817176658733513,0.01192820707050619,LOW
1100005061,1.6403698737121886e-06,0.17626755361272117,0.0705080056670127,LOW
1100005062,1.7713940678731888e-06,0.23510552078593683,0.09404327115081546,LOW
1100005063,2.26212500820111e-06,0.15752913159943138,0.06301300991477747,LOW
1100005064,5.160215096111642e-06,0.10535552464060749,0.04214530598530067,LOW
1100005065,2.486216317265644e-06,0.028765963522024207,0.011507877138600043,LOW
1100005066,3.507307383188163e-06,0.5376149596073065,0.21504808822735252,LOW
1100005067,2.227345021310612e-06,0.05568010453279093,0.022273378220129158,LOW
1100005068,3.507307383188163e-06,0.14425651343050716,0.057704709756632784,LOW
1100005069,2.26212500820111e-06,0.05838922078238318,0.023357045587958196,LOW
1100005070,9.347488116873136e-07,0.09736998729345614,0.038948555766669474,LOW
1100005071,2.227345021310612e-06,0.11229359254766502,0.0449187734260788,LOW
1100005072,2.486216317265644e-06,0.08478799586148478,0.03391669007438427,LOW
1100005073,3.2156092402146896e-06,0.21101566598858829,0.08440819576097945,LOW
1100005074,7.842542686375964e-07,0.0716591746504629,0.028664140412746345,LOW
1100005075,4.199700470053358e-06,0.08956855071649028,0.03582994010687814,LOW
1100005076,2.26212500820111e-06,0.1627879790719925,0.06511654890380192,LOW
1100005077,1.65787253081362e-06,0.15716346172504458,0.06286637941353632,LOW
